GO	gene_id
GO:0140658	S.CEREALE.LO7.r2.2RG00111400
GO:0006355	S.CEREALE.LO7.r2.2RG00111410
GO:0006396	S.CEREALE.LO7.r2.2RG00111450
GO:0001522	S.CEREALE.LO7.r2.2RG00111450
GO:0003723	S.CEREALE.LO7.r2.2RG00111450
GO:0009451	S.CEREALE.LO7.r2.2RG00111450
GO:0009982	S.CEREALE.LO7.r2.2RG00111450
GO:0001522	S.CEREALE.LO7.r2.2RG00111460
GO:0003723	S.CEREALE.LO7.r2.2RG00111460
GO:0009451	S.CEREALE.LO7.r2.2RG00111460
GO:0009982	S.CEREALE.LO7.r2.2RG00111460
GO:0006396	S.CEREALE.LO7.r2.2RG00111460
GO:0016020	S.CEREALE.LO7.r2.2RG00111470
GO:0004497	S.CEREALE.LO7.r2.2RG00111490
GO:0005506	S.CEREALE.LO7.r2.2RG00111490
GO:0016705	S.CEREALE.LO7.r2.2RG00111490
GO:0020037	S.CEREALE.LO7.r2.2RG00111490
GO:0004497	S.CEREALE.LO7.r2.2RG00111500
GO:0005506	S.CEREALE.LO7.r2.2RG00111500
GO:0016705	S.CEREALE.LO7.r2.2RG00111500
GO:0020037	S.CEREALE.LO7.r2.2RG00111500
GO:0004497	S.CEREALE.LO7.r2.2RG00111510
GO:0005506	S.CEREALE.LO7.r2.2RG00111510
GO:0016705	S.CEREALE.LO7.r2.2RG00111510
GO:0020037	S.CEREALE.LO7.r2.2RG00111510
GO:0016787	S.CEREALE.LO7.r2.2RG00111550
GO:0003677	S.CEREALE.LO7.r2.2RG00111560
GO:0005525	S.CEREALE.LO7.r2.2RG00111590
GO:0003924	S.CEREALE.LO7.r2.2RG00111590
GO:0005515	S.CEREALE.LO7.r2.2RG00111650
GO:0005515	S.CEREALE.LO7.r2.2RG00111660
GO:0006508	S.CEREALE.LO7.r2.2RG00111780
GO:0008234	S.CEREALE.LO7.r2.2RG00111780
GO:0005515	S.CEREALE.LO7.r2.2RG00111800
GO:0005515	S.CEREALE.LO7.r2.2RG00111820
GO:0004672	S.CEREALE.LO7.r2.2RG00111850
GO:0005524	S.CEREALE.LO7.r2.2RG00111850
GO:0006468	S.CEREALE.LO7.r2.2RG00111850
GO:0003676	S.CEREALE.LO7.r2.2RG00111860
GO:0005524	S.CEREALE.LO7.r2.2RG00111860
GO:0005680	S.CEREALE.LO7.r2.2RG00111870
GO:0003676	S.CEREALE.LO7.r2.2RG00111900
GO:0005524	S.CEREALE.LO7.r2.2RG00111900
GO:0003676	S.CEREALE.LO7.r2.2RG00111920
GO:0003723	S.CEREALE.LO7.r2.2RG00111920
GO:0004672	S.CEREALE.LO7.r2.2RG00111980
GO:0006468	S.CEREALE.LO7.r2.2RG00111980
GO:0005515	S.CEREALE.LO7.r2.2RG00111980
GO:0003676	S.CEREALE.LO7.r2.2RG00112020
GO:0006139	S.CEREALE.LO7.r2.2RG00112020
GO:0008408	S.CEREALE.LO7.r2.2RG00112020
GO:0003676	S.CEREALE.LO7.r2.2RG00112070
GO:0003723	S.CEREALE.LO7.r2.2RG00112070
GO:0008652	S.CEREALE.LO7.r2.2RG00112110
GO:0016836	S.CEREALE.LO7.r2.2RG00112110
GO:0051539	S.CEREALE.LO7.r2.2RG00112110
GO:0003723	S.CEREALE.LO7.r2.2RG00112250
GO:0033897	S.CEREALE.LO7.r2.2RG00112250
GO:0005515	S.CEREALE.LO7.r2.2RG00112260
GO:0003723	S.CEREALE.LO7.r2.2RG00112290
GO:0033897	S.CEREALE.LO7.r2.2RG00112290
GO:0003723	S.CEREALE.LO7.r2.2RG00112300
GO:0033897	S.CEREALE.LO7.r2.2RG00112300
GO:0005515	S.CEREALE.LO7.r2.2RG00112310
GO:0006508	S.CEREALE.LO7.r2.2RG00112350
GO:0008234	S.CEREALE.LO7.r2.2RG00112350
GO:0003677	S.CEREALE.LO7.r2.2RG00112380
GO:0005664	S.CEREALE.LO7.r2.2RG00112380
GO:0006260	S.CEREALE.LO7.r2.2RG00112380
GO:0046983	S.CEREALE.LO7.r2.2RG00112390
GO:0003723	S.CEREALE.LO7.r2.2RG00112410
GO:0019843	S.CEREALE.LO7.r2.2RG00112410
GO:0003735	S.CEREALE.LO7.r2.2RG00112410
GO:0006412	S.CEREALE.LO7.r2.2RG00112410
GO:0015935	S.CEREALE.LO7.r2.2RG00112410
GO:0008194	S.CEREALE.LO7.r2.2RG00112420
GO:0008194	S.CEREALE.LO7.r2.2RG00112440
GO:0005525	S.CEREALE.LO7.r2.2RG00112450
GO:0005506	S.CEREALE.LO7.r2.2RG00112460
GO:0008610	S.CEREALE.LO7.r2.2RG00112460
GO:0016491	S.CEREALE.LO7.r2.2RG00112460
GO:0003676	S.CEREALE.LO7.r2.2RG00112480
GO:0008270	S.CEREALE.LO7.r2.2RG00112480
GO:0004867	S.CEREALE.LO7.r2.2RG00112490
GO:0009611	S.CEREALE.LO7.r2.2RG00112490
GO:0008270	S.CEREALE.LO7.r2.2RG00112560
GO:0004134	S.CEREALE.LO7.r2.2RG00112570
GO:0005975	S.CEREALE.LO7.r2.2RG00112570
GO:0004497	S.CEREALE.LO7.r2.2RG00112600
GO:0005506	S.CEREALE.LO7.r2.2RG00112600
GO:0016705	S.CEREALE.LO7.r2.2RG00112600
GO:0020037	S.CEREALE.LO7.r2.2RG00112600
GO:0016491	S.CEREALE.LO7.r2.2RG00112650
GO:0003676	S.CEREALE.LO7.r2.2RG00112690
GO:0006139	S.CEREALE.LO7.r2.2RG00112690
GO:0008408	S.CEREALE.LO7.r2.2RG00112690
GO:0006629	S.CEREALE.LO7.r2.2RG00112700
GO:0004402	S.CEREALE.LO7.r2.2RG00112710
GO:0006355	S.CEREALE.LO7.r2.2RG00112710
GO:0016573	S.CEREALE.LO7.r2.2RG00112710
GO:0003677	S.CEREALE.LO7.r2.2RG00112720
GO:0003677	S.CEREALE.LO7.r2.2RG00112730
GO:0004672	S.CEREALE.LO7.r2.2RG00112750
GO:0005524	S.CEREALE.LO7.r2.2RG00112750
GO:0006468	S.CEREALE.LO7.r2.2RG00112750
GO:0005515	S.CEREALE.LO7.r2.2RG00112750
GO:0008270	S.CEREALE.LO7.r2.2RG00112770
GO:0003676	S.CEREALE.LO7.r2.2RG00112830
GO:0003735	S.CEREALE.LO7.r2.2RG00112840
GO:0006412	S.CEREALE.LO7.r2.2RG00112840
GO:0046872	S.CEREALE.LO7.r2.2RG00112860
GO:0046872	S.CEREALE.LO7.r2.2RG00112870
GO:0003824	S.CEREALE.LO7.r2.2RG00112900
GO:0005992	S.CEREALE.LO7.r2.2RG00112900
GO:0003824	S.CEREALE.LO7.r2.2RG00112940
GO:0005992	S.CEREALE.LO7.r2.2RG00112940
GO:0003824	S.CEREALE.LO7.r2.2RG00112950
GO:0005992	S.CEREALE.LO7.r2.2RG00112950
GO:0004127	S.CEREALE.LO7.r2.2RG00112960
GO:0006207	S.CEREALE.LO7.r2.2RG00112960
GO:0006221	S.CEREALE.LO7.r2.2RG00112960
GO:0009041	S.CEREALE.LO7.r2.2RG00112960
GO:0005515	S.CEREALE.LO7.r2.2RG00112970
GO:0003700	S.CEREALE.LO7.r2.2RG00112980
GO:0006355	S.CEREALE.LO7.r2.2RG00112980
GO:0043565	S.CEREALE.LO7.r2.2RG00112980
GO:0003676	S.CEREALE.LO7.r2.2RG00113030
GO:0008194	S.CEREALE.LO7.r2.2RG00113050
GO:0003676	S.CEREALE.LO7.r2.2RG00113190
GO:0003723	S.CEREALE.LO7.r2.2RG00113190
GO:0046872	S.CEREALE.LO7.r2.2RG00113210
GO:0003677	S.CEREALE.LO7.r2.2RG00113230
GO:0005515	S.CEREALE.LO7.r2.2RG00113230
GO:0003676	S.CEREALE.LO7.r2.2RG00113260
GO:0004523	S.CEREALE.LO7.r2.2RG00113260
GO:0005787	S.CEREALE.LO7.r2.2RG00113260
GO:0006465	S.CEREALE.LO7.r2.2RG00113260
GO:0016020	S.CEREALE.LO7.r2.2RG00113260
GO:0005515	S.CEREALE.LO7.r2.2RG00113300
GO:0003849	S.CEREALE.LO7.r2.2RG00113310
GO:0009073	S.CEREALE.LO7.r2.2RG00113310
GO:0003735	S.CEREALE.LO7.r2.2RG00113320
GO:0005840	S.CEREALE.LO7.r2.2RG00113320
GO:0006412	S.CEREALE.LO7.r2.2RG00113320
GO:0005739	S.CEREALE.LO7.r2.2RG00113380
GO:0045277	S.CEREALE.LO7.r2.2RG00113380
GO:0003677	S.CEREALE.LO7.r2.2RG00113400
GO:0046983	S.CEREALE.LO7.r2.2RG00113400
GO:0008270	S.CEREALE.LO7.r2.2RG00113420
GO:0003676	S.CEREALE.LO7.r2.2RG00113420
GO:0005524	S.CEREALE.LO7.r2.2RG00113420
GO:0004386	S.CEREALE.LO7.r2.2RG00113420
GO:0008270	S.CEREALE.LO7.r2.2RG00113440
GO:0004553	S.CEREALE.LO7.r2.2RG00113560
GO:0005975	S.CEREALE.LO7.r2.2RG00113560
GO:0003676	S.CEREALE.LO7.r2.2RG00113570
GO:0004523	S.CEREALE.LO7.r2.2RG00113570
GO:0004553	S.CEREALE.LO7.r2.2RG00113580
GO:0005975	S.CEREALE.LO7.r2.2RG00113580
GO:0004553	S.CEREALE.LO7.r2.2RG00113590
GO:0005975	S.CEREALE.LO7.r2.2RG00113590
GO:0016787	S.CEREALE.LO7.r2.2RG00113600
GO:0004553	S.CEREALE.LO7.r2.2RG00113610
GO:0005975	S.CEREALE.LO7.r2.2RG00113610
GO:0004553	S.CEREALE.LO7.r2.2RG00113640
GO:0005975	S.CEREALE.LO7.r2.2RG00113640
GO:0016787	S.CEREALE.LO7.r2.2RG00113650
GO:0004672	S.CEREALE.LO7.r2.2RG00113730
GO:0005524	S.CEREALE.LO7.r2.2RG00113730
GO:0006468	S.CEREALE.LO7.r2.2RG00113730
GO:0003735	S.CEREALE.LO7.r2.2RG00113740
GO:0005840	S.CEREALE.LO7.r2.2RG00113740
GO:0006412	S.CEREALE.LO7.r2.2RG00113740
GO:0005509	S.CEREALE.LO7.r2.2RG00113790
GO:0005509	S.CEREALE.LO7.r2.2RG00113800
GO:0005515	S.CEREALE.LO7.r2.2RG00113840
GO:0046872	S.CEREALE.LO7.r2.2RG00113860
GO:0005515	S.CEREALE.LO7.r2.2RG00113860
GO:0044237	S.CEREALE.LO7.r2.2RG00113870
GO:0004156	S.CEREALE.LO7.r2.2RG00113870
GO:0009396	S.CEREALE.LO7.r2.2RG00113870
GO:0042558	S.CEREALE.LO7.r2.2RG00113870
GO:0044237	S.CEREALE.LO7.r2.2RG00113880
GO:0003848	S.CEREALE.LO7.r2.2RG00113880
GO:0009396	S.CEREALE.LO7.r2.2RG00113880
GO:0042558	S.CEREALE.LO7.r2.2RG00113880
GO:0004156	S.CEREALE.LO7.r2.2RG00113880
GO:0004672	S.CEREALE.LO7.r2.2RG00113890
GO:0005524	S.CEREALE.LO7.r2.2RG00113890
GO:0006468	S.CEREALE.LO7.r2.2RG00113890
GO:0005515	S.CEREALE.LO7.r2.2RG00113890
GO:0009058	S.CEREALE.LO7.r2.2RG00113940
GO:0030170	S.CEREALE.LO7.r2.2RG00113940
GO:0005515	S.CEREALE.LO7.r2.2RG00113950
GO:0046872	S.CEREALE.LO7.r2.2RG00114040
GO:0016757	S.CEREALE.LO7.r2.2RG00114050
GO:0005985	S.CEREALE.LO7.r2.2RG00114050
GO:0016157	S.CEREALE.LO7.r2.2RG00114050
GO:0003735	S.CEREALE.LO7.r2.2RG00114060
GO:0005840	S.CEREALE.LO7.r2.2RG00114060
GO:0006412	S.CEREALE.LO7.r2.2RG00114060
GO:0015935	S.CEREALE.LO7.r2.2RG00114060
GO:0006508	S.CEREALE.LO7.r2.2RG00114080
GO:0008234	S.CEREALE.LO7.r2.2RG00114080
GO:0003677	S.CEREALE.LO7.r2.2RG00114090
GO:0003899	S.CEREALE.LO7.r2.2RG00114090
GO:0006351	S.CEREALE.LO7.r2.2RG00114090
GO:0016491	S.CEREALE.LO7.r2.2RG00114100
GO:0016746	S.CEREALE.LO7.r2.2RG00114110
GO:0006633	S.CEREALE.LO7.r2.2RG00114110
GO:0016747	S.CEREALE.LO7.r2.2RG00114110
GO:0008270	S.CEREALE.LO7.r2.2RG00114190
GO:0006351	S.CEREALE.LO7.r2.2RG00114200
GO:0003676	S.CEREALE.LO7.r2.2RG00114200
GO:0008270	S.CEREALE.LO7.r2.2RG00114200
GO:0003676	S.CEREALE.LO7.r2.2RG00114220
GO:0003723	S.CEREALE.LO7.r2.2RG00114220
GO:0005515	S.CEREALE.LO7.r2.2RG00114220
GO:0003676	S.CEREALE.LO7.r2.2RG00114240
GO:0006139	S.CEREALE.LO7.r2.2RG00114240
GO:0008408	S.CEREALE.LO7.r2.2RG00114240
GO:0003676	S.CEREALE.LO7.r2.2RG00114270
GO:0003682	S.CEREALE.LO7.r2.2RG00114270
GO:0003676	S.CEREALE.LO7.r2.2RG00114320
GO:0003723	S.CEREALE.LO7.r2.2RG00114320
GO:0016020	S.CEREALE.LO7.r2.2RG00114400
GO:0003746	S.CEREALE.LO7.r2.2RG00114420
GO:0006414	S.CEREALE.LO7.r2.2RG00114420
GO:0005839	S.CEREALE.LO7.r2.2RG00114450
GO:0051603	S.CEREALE.LO7.r2.2RG00114450
GO:0006511	S.CEREALE.LO7.r2.2RG00114450
GO:0019773	S.CEREALE.LO7.r2.2RG00114450
GO:0009058	S.CEREALE.LO7.r2.2RG00114460
GO:0016844	S.CEREALE.LO7.r2.2RG00114460
GO:0009058	S.CEREALE.LO7.r2.2RG00114470
GO:0016844	S.CEREALE.LO7.r2.2RG00114470
GO:0003676	S.CEREALE.LO7.r2.2RG00114490
GO:0008270	S.CEREALE.LO7.r2.2RG00114490
GO:0003723	S.CEREALE.LO7.r2.2RG00114490
GO:0005515	S.CEREALE.LO7.r2.2RG00114520
GO:0004672	S.CEREALE.LO7.r2.2RG00114530
GO:0006468	S.CEREALE.LO7.r2.2RG00114530
GO:0015969	S.CEREALE.LO7.r2.2RG00114580
GO:0006352	S.CEREALE.LO7.r2.2RG00114600
GO:0046982	S.CEREALE.LO7.r2.2RG00114600
GO:0006383	S.CEREALE.LO7.r2.2RG00114620
GO:0008757	S.CEREALE.LO7.r2.2RG00114740
GO:0008757	S.CEREALE.LO7.r2.2RG00114790
GO:0005524	S.CEREALE.LO7.r2.2RG00114840
GO:0006298	S.CEREALE.LO7.r2.2RG00114840
GO:0030983	S.CEREALE.LO7.r2.2RG00114840
GO:0005509	S.CEREALE.LO7.r2.2RG00114850
GO:0005783	S.CEREALE.LO7.r2.2RG00114850
GO:0032469	S.CEREALE.LO7.r2.2RG00114850
GO:0003735	S.CEREALE.LO7.r2.2RG00114910
GO:0006412	S.CEREALE.LO7.r2.2RG00114910
GO:0003723	S.CEREALE.LO7.r2.2RG00114910
GO:0015935	S.CEREALE.LO7.r2.2RG00114910
GO:0006355	S.CEREALE.LO7.r2.2RG00114920
GO:0042393	S.CEREALE.LO7.r2.2RG00114920
GO:0006508	S.CEREALE.LO7.r2.2RG00114930
GO:0008234	S.CEREALE.LO7.r2.2RG00114930
GO:0006508	S.CEREALE.LO7.r2.2RG00114970
GO:0008236	S.CEREALE.LO7.r2.2RG00114970
GO:0003700	S.CEREALE.LO7.r2.2RG00114980
GO:0006355	S.CEREALE.LO7.r2.2RG00114980
GO:0030599	S.CEREALE.LO7.r2.2RG00115070
GO:0042545	S.CEREALE.LO7.r2.2RG00115070
GO:0046872	S.CEREALE.LO7.r2.2RG00115100
GO:0016787	S.CEREALE.LO7.r2.2RG00115110
GO:0046982	S.CEREALE.LO7.r2.2RG00115120
GO:0003676	S.CEREALE.LO7.r2.2RG00115130
GO:0005524	S.CEREALE.LO7.r2.2RG00115130
GO:0008146	S.CEREALE.LO7.r2.2RG00115140
GO:0008146	S.CEREALE.LO7.r2.2RG00115170
GO:0003700	S.CEREALE.LO7.r2.2RG00115250
GO:0005634	S.CEREALE.LO7.r2.2RG00115250
GO:0006355	S.CEREALE.LO7.r2.2RG00115250
GO:0003677	S.CEREALE.LO7.r2.2RG00115250
GO:0046983	S.CEREALE.LO7.r2.2RG00115250
GO:0006629	S.CEREALE.LO7.r2.2RG00115280
GO:0008081	S.CEREALE.LO7.r2.2RG00115280
GO:0010215	S.CEREALE.LO7.r2.2RG00115320
GO:0016020	S.CEREALE.LO7.r2.2RG00115320
GO:0010215	S.CEREALE.LO7.r2.2RG00115330
GO:0016020	S.CEREALE.LO7.r2.2RG00115330
GO:0005515	S.CEREALE.LO7.r2.2RG00115340
GO:0005975	S.CEREALE.LO7.r2.2RG00115360
GO:0006098	S.CEREALE.LO7.r2.2RG00115360
GO:0017057	S.CEREALE.LO7.r2.2RG00115360
GO:0016020	S.CEREALE.LO7.r2.2RG00115380
GO:0022857	S.CEREALE.LO7.r2.2RG00115380
GO:0055085	S.CEREALE.LO7.r2.2RG00115380
GO:0004497	S.CEREALE.LO7.r2.2RG00115390
GO:0005506	S.CEREALE.LO7.r2.2RG00115390
GO:0016705	S.CEREALE.LO7.r2.2RG00115390
GO:0020037	S.CEREALE.LO7.r2.2RG00115390
GO:0005515	S.CEREALE.LO7.r2.2RG00115490
GO:0003676	S.CEREALE.LO7.r2.2RG00115510
GO:0003723	S.CEREALE.LO7.r2.2RG00115510
GO:0006629	S.CEREALE.LO7.r2.2RG00115580
GO:0008081	S.CEREALE.LO7.r2.2RG00115580
GO:0004672	S.CEREALE.LO7.r2.2RG00115590
GO:0005524	S.CEREALE.LO7.r2.2RG00115590
GO:0006468	S.CEREALE.LO7.r2.2RG00115590
GO:0005515	S.CEREALE.LO7.r2.2RG00115590
GO:0003676	S.CEREALE.LO7.r2.2RG00115670
GO:0003723	S.CEREALE.LO7.r2.2RG00115670
GO:0008270	S.CEREALE.LO7.r2.2RG00115700
GO:0008270	S.CEREALE.LO7.r2.2RG00115720
GO:0005515	S.CEREALE.LO7.r2.2RG00115890
GO:0003676	S.CEREALE.LO7.r2.2RG00116040
GO:0008270	S.CEREALE.LO7.r2.2RG00116040
GO:0003676	S.CEREALE.LO7.r2.2RG00116120
GO:0008270	S.CEREALE.LO7.r2.2RG00116120
GO:0015078	S.CEREALE.LO7.r2.2RG00116180
GO:0033180	S.CEREALE.LO7.r2.2RG00116180
GO:1902600	S.CEREALE.LO7.r2.2RG00116180
GO:0046961	S.CEREALE.LO7.r2.2RG00116180
GO:0008270	S.CEREALE.LO7.r2.2RG00116210
GO:0008270	S.CEREALE.LO7.r2.2RG00116270
GO:0003676	S.CEREALE.LO7.r2.2RG00116320
GO:0003723	S.CEREALE.LO7.r2.2RG00116320
GO:0003723	S.CEREALE.LO7.r2.2RG00116380
GO:0006396	S.CEREALE.LO7.r2.2RG00116380
GO:0016779	S.CEREALE.LO7.r2.2RG00116380
GO:0005515	S.CEREALE.LO7.r2.2RG00116410
GO:0006508	S.CEREALE.LO7.r2.2RG00116460
GO:0008234	S.CEREALE.LO7.r2.2RG00116460
GO:0043531	S.CEREALE.LO7.r2.2RG00116480
GO:0003676	S.CEREALE.LO7.r2.2RG00116540
GO:0006139	S.CEREALE.LO7.r2.2RG00116540
GO:0008408	S.CEREALE.LO7.r2.2RG00116540
GO:0003677	S.CEREALE.LO7.r2.2RG00116590
GO:0003700	S.CEREALE.LO7.r2.2RG00116590
GO:0006355	S.CEREALE.LO7.r2.2RG00116590
GO:0005515	S.CEREALE.LO7.r2.2RG00116600
GO:0005515	S.CEREALE.LO7.r2.2RG00116610
GO:0005975	S.CEREALE.LO7.r2.2RG00116630
GO:0016853	S.CEREALE.LO7.r2.2RG00116630
GO:0003824	S.CEREALE.LO7.r2.2RG00116630
GO:0030246	S.CEREALE.LO7.r2.2RG00116630
GO:0046982	S.CEREALE.LO7.r2.2RG00116640
GO:0005515	S.CEREALE.LO7.r2.2RG00116650
GO:0016020	S.CEREALE.LO7.r2.2RG00116700
GO:0016798	S.CEREALE.LO7.r2.2RG00116700
GO:0005515	S.CEREALE.LO7.r2.2RG00116730
GO:0005515	S.CEREALE.LO7.r2.2RG00116740
GO:0005524	S.CEREALE.LO7.r2.2RG00116750
GO:0140658	S.CEREALE.LO7.r2.2RG00116750
GO:0003676	S.CEREALE.LO7.r2.2RG00116750
GO:0004519	S.CEREALE.LO7.r2.2RG00116750
GO:0008270	S.CEREALE.LO7.r2.2RG00116750
GO:0005515	S.CEREALE.LO7.r2.2RG00116760
GO:0005524	S.CEREALE.LO7.r2.2RG00116800
GO:0140658	S.CEREALE.LO7.r2.2RG00116800
GO:0003676	S.CEREALE.LO7.r2.2RG00116810
GO:0008270	S.CEREALE.LO7.r2.2RG00116810
GO:0003723	S.CEREALE.LO7.r2.2RG00116820
GO:0006396	S.CEREALE.LO7.r2.2RG00116820
GO:0008173	S.CEREALE.LO7.r2.2RG00116820
GO:0009055	S.CEREALE.LO7.r2.2RG00116830
GO:0004672	S.CEREALE.LO7.r2.2RG00116840
GO:0005524	S.CEREALE.LO7.r2.2RG00116840
GO:0006468	S.CEREALE.LO7.r2.2RG00116840
GO:0005515	S.CEREALE.LO7.r2.2RG00116840
GO:0016491	S.CEREALE.LO7.r2.2RG00116850
GO:0003723	S.CEREALE.LO7.r2.2RG00116860
GO:0003746	S.CEREALE.LO7.r2.2RG00116860
GO:0043022	S.CEREALE.LO7.r2.2RG00116860
GO:0045901	S.CEREALE.LO7.r2.2RG00116860
GO:0045905	S.CEREALE.LO7.r2.2RG00116860
GO:0003700	S.CEREALE.LO7.r2.2RG00116870
GO:0006355	S.CEREALE.LO7.r2.2RG00116870
GO:0043565	S.CEREALE.LO7.r2.2RG00116870
GO:0004672	S.CEREALE.LO7.r2.2RG00116910
GO:0005524	S.CEREALE.LO7.r2.2RG00116910
GO:0006468	S.CEREALE.LO7.r2.2RG00116910
GO:0003676	S.CEREALE.LO7.r2.2RG00116940
GO:0006139	S.CEREALE.LO7.r2.2RG00116940
GO:0008408	S.CEREALE.LO7.r2.2RG00116940
GO:0006508	S.CEREALE.LO7.r2.2RG00117090
GO:0008234	S.CEREALE.LO7.r2.2RG00117090
GO:0016409	S.CEREALE.LO7.r2.2RG00117110
GO:0016192	S.CEREALE.LO7.r2.2RG00117140
GO:0003676	S.CEREALE.LO7.r2.2RG00117220
GO:0008270	S.CEREALE.LO7.r2.2RG00117220
GO:0046983	S.CEREALE.LO7.r2.2RG00117550
GO:0005515	S.CEREALE.LO7.r2.2RG00117560
GO:0006629	S.CEREALE.LO7.r2.2RG00117600
GO:0008270	S.CEREALE.LO7.r2.2RG00117620
GO:0003747	S.CEREALE.LO7.r2.2RG00117720
GO:0006415	S.CEREALE.LO7.r2.2RG00117720
GO:0005515	S.CEREALE.LO7.r2.2RG00117730
GO:0008270	S.CEREALE.LO7.r2.2RG00117750
GO:0005515	S.CEREALE.LO7.r2.2RG00117770
GO:0008233	S.CEREALE.LO7.r2.2RG00117770
GO:0008237	S.CEREALE.LO7.r2.2RG00117770
GO:0016788	S.CEREALE.LO7.r2.2RG00117780
GO:0046983	S.CEREALE.LO7.r2.2RG00117790
GO:0003677	S.CEREALE.LO7.r2.2RG00117790
GO:0008641	S.CEREALE.LO7.r2.2RG00117800
GO:0022900	S.CEREALE.LO7.r2.2RG00117950
GO:0008270	S.CEREALE.LO7.r2.2RG00118040
GO:0004042	S.CEREALE.LO7.r2.2RG00118060
GO:0005737	S.CEREALE.LO7.r2.2RG00118060
GO:0006526	S.CEREALE.LO7.r2.2RG00118060
GO:0016747	S.CEREALE.LO7.r2.2RG00118060
GO:0003824	S.CEREALE.LO7.r2.2RG00118100
GO:0005515	S.CEREALE.LO7.r2.2RG00118140
GO:0016491	S.CEREALE.LO7.r2.2RG00118160
GO:0003676	S.CEREALE.LO7.r2.2RG00118210
GO:0003723	S.CEREALE.LO7.r2.2RG00118210
GO:0004672	S.CEREALE.LO7.r2.2RG00118230
GO:0005524	S.CEREALE.LO7.r2.2RG00118230
GO:0006468	S.CEREALE.LO7.r2.2RG00118230
GO:0003677	S.CEREALE.LO7.r2.2RG00118260
GO:0008270	S.CEREALE.LO7.r2.2RG00118260
GO:0005515	S.CEREALE.LO7.r2.2RG00118270
GO:0003700	S.CEREALE.LO7.r2.2RG00118280
GO:0006355	S.CEREALE.LO7.r2.2RG00118280
GO:0043565	S.CEREALE.LO7.r2.2RG00118280
GO:0046488	S.CEREALE.LO7.r2.2RG00118300
GO:0052742	S.CEREALE.LO7.r2.2RG00118300
GO:0005524	S.CEREALE.LO7.r2.2RG00118300
GO:0005839	S.CEREALE.LO7.r2.2RG00118310
GO:0051603	S.CEREALE.LO7.r2.2RG00118310
GO:0006511	S.CEREALE.LO7.r2.2RG00118310
GO:0019773	S.CEREALE.LO7.r2.2RG00118310
GO:0005515	S.CEREALE.LO7.r2.2RG00118330
GO:0003676	S.CEREALE.LO7.r2.2RG00118340
GO:0003723	S.CEREALE.LO7.r2.2RG00118340
GO:0046872	S.CEREALE.LO7.r2.2RG00118340
GO:0003690	S.CEREALE.LO7.r2.2RG00118350
GO:0006355	S.CEREALE.LO7.r2.2RG00118350
GO:0005783	S.CEREALE.LO7.r2.2RG00118370
GO:0016020	S.CEREALE.LO7.r2.2RG00118380
GO:0022857	S.CEREALE.LO7.r2.2RG00118380
GO:0055085	S.CEREALE.LO7.r2.2RG00118380
GO:0016020	S.CEREALE.LO7.r2.2RG00118390
GO:0022857	S.CEREALE.LO7.r2.2RG00118390
GO:0055085	S.CEREALE.LO7.r2.2RG00118390
GO:0016020	S.CEREALE.LO7.r2.2RG00118400
GO:0022857	S.CEREALE.LO7.r2.2RG00118400
GO:0055085	S.CEREALE.LO7.r2.2RG00118400
GO:0016020	S.CEREALE.LO7.r2.2RG00118430
GO:0022857	S.CEREALE.LO7.r2.2RG00118430
GO:0055085	S.CEREALE.LO7.r2.2RG00118430
GO:0016020	S.CEREALE.LO7.r2.2RG00118440
GO:0022857	S.CEREALE.LO7.r2.2RG00118440
GO:0055085	S.CEREALE.LO7.r2.2RG00118440
GO:0003677	S.CEREALE.LO7.r2.2RG00118450
GO:0005524	S.CEREALE.LO7.r2.2RG00118480
GO:0008299	S.CEREALE.LO7.r2.2RG00118500
GO:0003676	S.CEREALE.LO7.r2.2RG00118570
GO:0006139	S.CEREALE.LO7.r2.2RG00118570
GO:0008408	S.CEREALE.LO7.r2.2RG00118570
GO:0006508	S.CEREALE.LO7.r2.2RG00118700
GO:0008234	S.CEREALE.LO7.r2.2RG00118700
GO:0003824	S.CEREALE.LO7.r2.2RG00118710
GO:0016491	S.CEREALE.LO7.r2.2RG00118750
GO:0004497	S.CEREALE.LO7.r2.2RG00118770
GO:0005506	S.CEREALE.LO7.r2.2RG00118770
GO:0016705	S.CEREALE.LO7.r2.2RG00118770
GO:0020037	S.CEREALE.LO7.r2.2RG00118770
GO:0000723	S.CEREALE.LO7.r2.2RG00118800
GO:0003678	S.CEREALE.LO7.r2.2RG00118800
GO:0006281	S.CEREALE.LO7.r2.2RG00118800
GO:0010333	S.CEREALE.LO7.r2.2RG00118900
GO:0016829	S.CEREALE.LO7.r2.2RG00118900
GO:0000287	S.CEREALE.LO7.r2.2RG00118900
GO:0004553	S.CEREALE.LO7.r2.2RG00118980
GO:0005975	S.CEREALE.LO7.r2.2RG00118980
GO:0004672	S.CEREALE.LO7.r2.2RG00119030
GO:0005524	S.CEREALE.LO7.r2.2RG00119030
GO:0006468	S.CEREALE.LO7.r2.2RG00119030
GO:0030246	S.CEREALE.LO7.r2.2RG00119030
GO:0009733	S.CEREALE.LO7.r2.2RG00119050
GO:0004672	S.CEREALE.LO7.r2.2RG00119120
GO:0005524	S.CEREALE.LO7.r2.2RG00119120
GO:0006468	S.CEREALE.LO7.r2.2RG00119120
GO:0030246	S.CEREALE.LO7.r2.2RG00119120
